id,text,class,ProcessedText,ProcessedText_length
7843,New job wants me to trim my goatee.... Debating on quiting,1,new job wants me to trim my goatee.... debating on quiting,11
3604,I came to Orlando worried about being unemployed and now I have 2 job offers to choose from #sweg,0,i came to orlando worried about being unemployed and now i have 2 job offers to choose from #sweg,19
1739,I have been laid off since Dec 22 and tomorrow is my first day back to work. Bye bye life,1,i have been laid off since dec 22 and tomorrow is my first day back to work. bye bye life,20
3681,My Mama Just Called &amp; Congratulated meh on my new job,1,my mama just called &amp; congratulated meh on my new job,11
6669,so I started my barista job today and I got to make and try every coffee we have so basically I just took the biggest shit of my life nbd.,1,so i started my barista job today and i got to make and try every coffee we have so basically i just took the biggest shit of my life nbd.,30
907,Got offered a full time position at work which I took! Got a car yesterday &amp; if someone moves out before the 17th I will have my own place!,1,got offered a full time position at work which i took! got a car yesterday &amp; if someone moves out before the 17th i will have my own place!,29
586,whos hiring? the moment i get hired somewhere i get my car... hook a nigga up guys! haha,0,whos hiring? the moment i get hired somewhere i get my car... hook a nigga up guys! haha,18
8904,LAID OFF? Transitioning? Here are a few thoughts on Lifes Roadtrip: Riding Shotgun http://t.co/zC9rBdIebZ,0,laid off? transitioning? here are a few thoughts on lifes roadtrip: riding shotgun http://t.co/zc9rbdiebz,14
89,Got hired in as a full time custodian today at a college. #IFeelHappy,1,got hired in as a full time custodian today at a college. #ifeelhappy,13
5910,My new Job site has 4 floorsa Elevator and a pool https://t.co/D0W7wLa1l6,1,my new job site has 4 floorsa elevator and a pool https://t.co/d0w7wla1l6,12
2875,now i am back working  i am just going pay the salon to do my hair.,1,now i am back working  i am just going pay the salon to do my hair.,17
9211,I quit my job without another one lined up! See how we survived unemployment. #budget #unemployed https://t.co/i8B7dPd9zV https://t.co/y2M9jpsNnJ,0,i quit my job without another one lined up! see how we survived unemployment. #budget #unemployed https://t.co/i8b7dpd9zv https://t.co/y2m9jpsnnj,18
8331,One of my new bosses just made me realize that I was hired for 2 jobs in 2 days. Hopefully a sign of good things starting to flow! :),1,one of my new bosses just made me realize that i was hired for 2 jobs in 2 days. hopefully a sign of good things starting to flow! :),29
2319,And I remember now why I shut down and didnt do job applications for a while. It makes me very aware of how long I have been unemployed,0,and i remember now why i shut down and didnt do job applications for a while. it makes me very aware of how long i have been unemployed,28
1045,Shit I just got hired at ANOTHER job plus I go to school.. Life is hard,1,shit i just got hired at another job plus i go to school.. life is hard,16
8836,Just got hired as a waitress at a sushi restaurant..so like free sushi errday or ?,1,just got hired as a waitress at a sushi restaurant..so like free sushi errday or ?,16
758,Interested in a new #Mobile #Applications job? Its your lucky day! We have more than 37.7K open positions here: https://t.co/VWu9on7N6M,0,interested in a new #mobile #applications job? its your lucky day! we have more than 37.7k open positions here: https://t.co/vwu9on7n6m,20
5909,Everyone at my new job is so nice to me ;____; they said I did a really good job tonight and complimented me on how I kept my cool!!,1,everyone at my new job is so nice to me ;____; they said i did a really good job tonight and complimented me on how i kept my cool!!,29
1912,RT @LAProgressive: U.S. Corporations laid off 2.9 million Americans at home while hiring hired 2.4 million people overseas,0,rt @laprogressive: u.s. corporations laid off 2.9 million americans at home while hiring hired 2.4 million people overseas,18
3052,Hell yeah got the job at Citadel Outlets finally I can start working again on Monday,1,hell yeah got the job at citadel outlets finally i can start working again on monday,16
2547,Looking for a #Registered #Nurse RN Progressive Care PCU New Grad Position #jobs https://t.co/iMVpWAlIKc,0,looking for a #registered #nurse rn progressive care pcu new grad position #jobs https://t.co/imvpwalikc,14
4056,Got hired today to work as quality control at a lab. 12 hr shift for 4 days. Lord help me lol.,1,got hired today to work as quality control at a lab. 12 hr shift for 4 days. lord help me lol.,21
2025,dont know how I feel about being fired and rehired all in a span of 2 days. so weird honestly.,1,dont know how i feel about being fired and rehired all in a span of 2 days. so weird honestly.,20
6133,Todays my last day on the job. Monday I start my new position suppppp,1,todays my last day on the job. monday i start my new position suppppp,14
7859,My job that I worked a week and quit is acting scant about that one week check lol Hire someone new dont be salty.,0,my job that i worked a week and quit is acting scant about that one week check lol hire someone new dont be salty.,24
103,I had a job interview today baby and i got hired start work in the morning @DVP387,1,i had a job interview today baby and i got hired start work in the morning @dvp387,17
5267,Today is #EqualPayDay .Thanks #ObamaI will be more exited if I wasnt #Unemployed,0,today is #equalpayday .thanks #obamai will be more exited if i wasnt #unemployed,13
6878,Here is another one Joe but a petition for @WalshFreedom (you) to be fired: https://t.co/aJurkEMWnl https://t.co/cx9jIWWXuM,0,here is another one joe but a petition for @walshfreedom (you) to be fired: https://t.co/ajurkemwnl https://t.co/cx9jiwwxum,16
2911,Today I can smile. Today I have secured a new apartment and got hired for a full time position!😁👍,1,today i can smile. today i have secured a new apartment and got hired for a full time position!😁👍,19
7647,If you are an Engineering leader and youve led teams in a SAAS environment these opportunities might be worth looking into...,0,if you are an engineering leader and youve led teams in a saas environment these opportunities might be worth looking into...,21
102,Got hired as a music sales rep today so entirely expect my life to get much more Mad Men-y,1,got hired as a music sales rep today so entirely expect my life to get much more mad men-y,19
3666,I love my new job man.,1,i love my new job man.,6
2125,Searching for #work in New York NY? Send your #resume to Park Hudson International. http://t.co/aF6GwjlRz0 #gethired,0,searching for #work in new york ny? send your #resume to park hudson international. http://t.co/af6gwjlrz0 #gethired,16
778,New Yorkers: its hard to compete with the sunny weatherbut we have an intern position you might be interested in. check us out on FB.,0,new yorkers: its hard to compete with the sunny weatherbut we have an intern position you might be interested in. check us out on fb.,25
2035,Looking for a #job? 2890 small #employers in #Pittsburgh in accommodation and food service http://t.co/ocbSIfiljk #gethired #jobs,0,looking for a #job? 2890 small #employers in #pittsburgh in accommodation and food service http://t.co/ocbsifiljk #gethired #jobs,17
1655,CalPERS searching for new manager of private-equity portfolio https://t.co/Q2lqHLaXuI,0,calpers searching for new manager of private-equity portfolio https://t.co/q2lqhlaxui,9
2006,My manager from my second job tried to come crazy talking about I need to work 3 days. Boy take this 3 day notice,0,my manager from my second job tried to come crazy talking about i need to work 3 days. boy take this 3 day notice,24
124,Today I was rehired for my job! :),1,today i was rehired for my job! :),8
7738,When an opportunity hits you take it because you will never know when you might have a 2nd chance.,0,when an opportunity hits you take it because you will never know when you might have a 2nd chance.,19
415,#Job #Richmond (USA-VA-Richmond) Catering Sales Manager: Job Description *The primary focus for this position ... http://t.co/7l1Kz5lFza,0,#job #richmond (usa-va-richmond) catering sales manager: job description *the primary focus for this position ... http://t.co/7l1kz5lfza,16
7350,my entire summer reading project is deleted so now I hate my life and I quit,0,my entire summer reading project is deleted so now i hate my life and i quit,16
8140,So um I got a job and I am working 9 and a half hours tomorrow and I am going to die bc work and I am going to die bc money.,1,so um i got a job and i am working 9 and a half hours tomorrow and i am going to die bc work and i am going to die bc money.,32
8962,Looking for a Submissive Positions Guide? Look no further than @subguides ebook! http://t.co/6c3DKiqZ1K,0,looking for a submissive positions guide? look no further than @subguides ebook! http://t.co/6c3dkiqz1k,13
