id,text,InformationType_label,ProcessedText
4089,Got hired today for a really good new job but theyre asking me to cut my hair...,0,got hired today for a really good new job but theyre asking me to cut my hair...
1584,Looking to join the autonomous vehicle industry or post a job? Over 100 current positions listed now at https://t.co/hWUvBTbx2o. @v2vjobs,0,looking to join the autonomous vehicle industry or post a job? over 100 current positions listed now at https://t.co/hwuvbtbx2o. @v2vjobs
2763,I am working on a new Retained search for a VP of Operations-Please contact me if interested. A $370M mid Michigan credit union is seeking …,0,i am working on a new retained search for a vp of operations-please contact me if interested. a $370m mid michigan credit union is seeking …
1171,Got laid off today... bittersweet... not! Now I cam focus all my efforts on Real Estate! Lemme know how I can help you!,1,got laid off today... bittersweet... not! now i cam focus all my efforts on real estate! lemme know how i can help you!
6465,Its funny that when I lost my job I lost you yet I supported you for 3 years before you got on your feet,1,its funny that when i lost my job i lost you yet i supported you for 3 years before you got on your feet
6941,Looking for a #Equities #Automation Engineer #jobs https://t.co/b3Tdugxcl0 https://t.co/qD9EszYSfQ,0,looking for a #equities #automation engineer #jobs https://t.co/b3tdugxcl0 https://t.co/qd9eszysfq
3562,I am an unemployed facilities manager would love a job please help  legup,1,i am an unemployed facilities manager would love a job please help  legup
1698,I quit my job yesterday &amp; got a raise today :),1,i quit my job yesterday &amp; got a raise today :)
3440,Getting fired today. And probably going to get kicked out. Anybody hiring?,0,getting fired today. and probably going to get kicked out. anybody hiring?
6110,Zynga posted a job you might be interested in. Product Manager - Bengaluru Area India IN via LinkedIn http://t.co/BhkqF7QTra,0,zynga posted a job you might be interested in. product manager - bengaluru area india in via linkedin http://t.co/bhkqf7qtra
7205,Got a jobs you may be interested in email from LinkedIn. All the jobs are in England...think theyre telling me something? #anglophile,0,got a jobs you may be interested in email from linkedin. all the jobs are in england...think theyre telling me something? #anglophile
2929,Got offered a supervisor position at work today. Had to turn it down cuz of school but it was cool to get the offer.,0,got offered a supervisor position at work today. had to turn it down cuz of school but it was cool to get the offer.
1676,I quit filling out a job application on indeed and I got a call from the supervisor today asking me to come in to meet the team lol wtf nah,0,i quit filling out a job application on indeed and i got a call from the supervisor today asking me to come in to meet the team lol wtf nah
1729,2018- The year that tested my fucking Faith more than any other year.... Unemployed for the first 6 months.... Laid off after 3 months of working again.... Still looking for a jobStill in love with my wifeStill supporting my family.... #Dontgetdiscouraged,1,2018- the year that tested my fucking faith more than any other year.... unemployed for the first 6 months.... laid off after 3 months of working again.... still looking for a jobstill in love with my wifestill supporting my family.... #dontgetdiscouraged
4827,I think Ive been taking stupid pills. I swear I get thicker everyday I dont use my brain &amp; I didnt have much to start with! #Unemployed,1,i think ive been taking stupid pills. i swear i get thicker everyday i dont use my brain &amp; i didnt have much to start with! #unemployed
7212,#Atlanta #Job Mergers and Acquisitions Manager: Atlanta PwC/LoS OverviewAre you interested in the opportunity ... http://t.co/HFkSf9JnG1,0,#atlanta #job mergers and acquisitions manager: atlanta pwc/los overvieware you interested in the opportunity ... http://t.co/hfksf9jng1
5734,First day on the new job in 6 hours... Think Im gonna enjoy the unemployed life more,1,first day on the new job in 6 hours... think im gonna enjoy the unemployed life more
1154,Oh uh to clarify I didnt get laid off today. I left in the summer Im just now getting my shit together to find new employment.,1,oh uh to clarify i didnt get laid off today. i left in the summer im just now getting my shit together to find new employment.
7046,I quit my job!Quit my job! I am done with legal seafoods and I could not be happier to be unemployed at the moment! http://t.co/9o1dG1D7kf,1,i quit my job!quit my job! i am done with legal seafoods and i could not be happier to be unemployed at the moment! http://t.co/9o1dg1d7kf
5625,Im still here yall I got laid off so my schedule is off they took my work phone so need to get a new phone for now on my iPad,1,im still here yall i got laid off so my schedule is off they took my work phone so need to get a new phone for now on my ipad
1082,I seriously have pages and pages of Job Openings I want to apply for but I am addicted to Internet Job Searching &amp; avoiding the applications,0,i seriously have pages and pages of job openings i want to apply for but i am addicted to internet job searching &amp; avoiding the applications
992,Interested in a #job in #Texas 20005? This could be a great fit: https://t.co/SHC6z925K1 #NowHiring #GetHired #Manufacturing #Hiring,0,interested in a #job in #texas 20005? this could be a great fit: https://t.co/shc6z925k1 #nowhiring #gethired #manufacturing #hiring
4848,Is anyone working somewhere that is hiring!? #pleaseletmeknow,1,is anyone working somewhere that is hiring!? #pleaseletmeknow
5762,Thursday is 8 months since... Its been quite a successful recovery so now time to find a job again. Any tips about anyone hiring?,1,thursday is 8 months since... its been quite a successful recovery so now time to find a job again. any tips about anyone hiring?
3188,Well my life has changed again. I was laid off from my position yesterday due to sales has decreased drastically... http://t.co/NtesFPKvky,1,well my life has changed again. i was laid off from my position yesterday due to sales has decreased drastically... http://t.co/ntesfpkvky
4737,Anyone know any places hiring?? SOS,0,anyone know any places hiring?? sos
2251,@CoolerThan_Cool Boyyyy subway just fired my goofy ass today. So right now Im unemployed until I workout a schedule for DD.,1,@coolerthan_cool boyyyy subway just fired my goofy ass today. so right now im unemployed until i workout a schedule for dd.
1979,I recently quit my job to make $9023 from my phone PRESS THE LINK INSIDE BIO to do it too https://t.co/E9a1gJhVqX,1,i recently quit my job to make $9023 from my phone press the link inside bio to do it too https://t.co/e9a1gjhvqx
606,Looking to hire online or want to get hired online?woeld cheap price markert http://t.co/YDFZ26O44A http://t.co/L6Uh5nA5B2,0,looking to hire online or want to get hired online?woeld cheap price markert http://t.co/ydfz26o44a http://t.co/l6uh5na5b2
1966,I recently quit my job to roll in $5641 from my phone PRESS THE LINK INSIDE BIO to do it too https://t.co/73WFJaUBft,1,i recently quit my job to roll in $5641 from my phone press the link inside bio to do it too https://t.co/73wfjaubft
3892,#Accenture is hiring a #Websphere Portal #Consultant + apply now! (#Chicago) #job http://t.co/7vkeTur2kc http://t.co/nZCNz7wb2N,0,#accenture is hiring a #websphere portal #consultant + apply now! (#chicago) #job http://t.co/7vketur2kc http://t.co/nzcnz7wb2n
1009,Interested in a #job in #Louisville Kentucky? This could be a great fit: https://t.co/hfcCmtHAis #NowHiring #GetHired #Manufacturing,0,interested in a #job in #louisville kentucky? this could be a great fit: https://t.co/hfccmthais #nowhiring #gethired #manufacturing
344,I am in search of a (contract) TECHNICAL WRITER for our API. (https://t.co/lina1qlupi) Looking for some recommendations from my network.,0,i am in search of a (contract) technical writer for our api. (https://t.co/lina1qlupi) looking for some recommendations from my network.
3151,Im #laid off and #looking for new #job opportunities in the #Chicago area.  Microbiology Molecular Biology scientist.  #recruiter  DM me.,1,im #laid off and #looking for new #job opportunities in the #chicago area.  microbiology molecular biology scientist.  #recruiter  dm me.
7615,Looking for a #job? #ApplyNow at http://t.co/1x2381I1hq! We have #fulltime &amp; #parttime positions! http://t.co/NZrhhfri3r,0,looking for a #job? #applynow at http://t.co/1x2381i1hq! we have #fulltime &amp; #parttime positions! http://t.co/nzrhhfri3r
1265,Have you ever been interested in working for a really innovative start up? Here is your chance. https://t.co/LWMeBspHoi,0,have you ever been interested in working for a really innovative start up? here is your chance. https://t.co/lwmebsphoi
